gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001
ENSG00000067141,NEO1,4756,neogenin 1,1594.673895784928,0.014407910646647966,0.11842888348711404,0.12165875606026173,0.9031692784257309,0.9887940371168943,1546,1827,1358,1621,1797,1470
ENSG00000101974,ATP11C,286410,ATPase phospholipid transporting 11C,899.4768243638982,0.01797525316316572,0.14866428144010563,0.12091171456277244,0.9037609633709407,0.9887940371168943,1000,953,712,1003,862,891
ENSG00000107669,ATE1,11101,arginyltransferase 1,1497.2309865383247,-0.014045877126534777,0.11635194022979396,-0.1207188904524867,0.9039136960052953,0.9887940371168943,1302,1658,1433,1652,1362,1620
ENSG00000110080,ST3GAL4,6484,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",545.6258771331425,0.020328958354388707,0.1651630280407359,0.123084195025625,0.9020404266515164,0.9887940371168943,446,585,586,545,527,594
ENSG00000134109,EDEM1,9695,ER degradation enhancing alpha-mannosidase like protein 1,2966.535697006718,-0.018605494759080233,0.153019731015267,-0.12158886070204852,0.9032246359014495,0.9887940371168943,3592,2789,2268,3167,3006,3022
ENSG00000135390,ATP5MC2,517,ATP synthase membrane subunit c locus 2,3219.2192578529707,0.012195544476554718,0.10102763788284759,0.12071493239005314,0.9039168311551768,0.9887940371168943,2661,3619,3253,3479,3308,3094
ENSG00000136521,NDUFB5,4711,NADH:ubiquinone oxidoreductase subunit B5,753.4036598201449,0.024193522986670046,0.19925555150195667,0.12141956800853534,0.9033587185165124,0.9887940371168943,504,907,834,830,758,716
ENSG00000136603,SKIL,6498,SKI like proto-oncogene,4445.216047753433,-0.010972733451367392,0.09076229668486464,-0.12089528198548974,0.9037739791917593,0.9887940371168943,4659,4584,3786,4892,4601,4264
ENSG00000140543,DET1,55070,DET1 partner of COP1 E3 ubiquitin ligase,152.1714178706763,-0.07948509452679284,0.6559433445785282,-0.12117676806045716,0.9035510249038429,0.9887940371168943,165,23,234,105,124,247
ENSG00000142599,RERE,473,arginine-glutamic acid dipeptide repeats,6889.95674129205,0.010155165892136336,0.08313040069641738,0.12215947243201472,0.9027727223184185,0.9887940371168943,6838,7712,5846,7390,7186,6585
ENSG00000146826,TRAPPC14,55262,trafficking protein particle complex subunit 14,390.95365672508973,0.022880699133276314,0.18904953220941914,0.12103018116929418,0.9036671297915656,0.9887940371168943,442,370,344,467,379,352
ENSG00000148143,ZNF462,58499,zinc finger protein 462,687.7297615198146,-0.027228413802620022,0.2225405498293919,-0.12235259517195571,0.9026197799272869,0.9887940371168943,734,808,473,834,532,775
ENSG00000159111,MRPL10,124995,mitochondrial ribosomal protein L10,2320.1511324047215,0.01552525545152427,0.12822779242536686,0.12107558866819391,0.9036311643323296,0.9887940371168943,1797,2597,2482,2531,2305,2277
ENSG00000166451,CENPN,55839,centromere protein N,258.34475465975225,-0.022837378181754363,0.18874320639079614,-0.1209970870923384,0.903693342407522,0.9887940371168943,251,287,218,279,250,273
ENSG00000166997,CNPY4,245812,canopy FGF signaling regulator 4,176.20888455847307,-0.027566816907406238,0.2278957701819497,-0.12096238945285016,0.9037208252598131,0.9887940371168943,182,175,156,211,164,174
ENSG00000171791,BCL2,596,BCL2 apoptosis regulator,41.93154204627057,-0.05860324953602165,0.4822027202494685,-0.1215323909946073,0.9032693605377402,0.9887940371168943,29,45,47,53,31,48
ENSG00000173198,CYSLTR1,10800,cysteinyl leukotriene receptor 1,266.5513337693672,-0.02470463861930621,0.20295224428206363,-0.12172636329643949,0.9031157336020466,0.9887940371168943,260,280,238,266,324,238
ENSG00000179331,RAB39A,54734,"RAB39A, member RAS oncogene family",64.7161585505584,-0.04451411332610439,0.3658966720993047,-0.1216576064239885,0.9031701889396424,0.9887940371168943,62,61,64,76,75,52
ENSG00000197702,PARVA,55742,parvin alpha,679.2393252375581,-0.0200220297220255,0.16283786614399584,-0.12295684164959657,0.9021412739355859,0.9887940371168943,572,854,573,704,747,656
ENSG00000198898,CAPZA2,830,capping actin protein of muscle Z-line subunit alpha 2,2081.0722330543535,-0.01223917661753265,0.10137950116538971,-0.12072634484130824,0.9039077914470613,0.9887940371168943,1780,2170,2146,2278,2033,2128
ENSG00000244270,RPL32P29,729215,ribosomal protein L32 pseudogene 29,92.13790271152068,-0.051682441100669864,0.42043530835990633,-0.1229260247011129,0.9021656771817606,0.9887940371168943,45,106,116,83,106,99
ENSG00000054277,OPN3,23596,opsin 3,640.4777376072219,-0.020894671122218062,0.1734300648774057,-0.12047894427640383,0.9041037581749647,0.9889058441881899,477,707,690,699,611,677
ENSG00000008311,AASS,10157,aminoadipate-semialdehyde synthase,973.7874576395817,0.02047191802053798,0.17326800942691692,0.11815174704348914,0.9059474223451003,0.9890626496236479,1185,929,764,1073,1008,901
ENSG00000066117,SMARCD1,6602,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",2065.9828282696726,-0.010180112916568536,0.08701707002813037,-0.11698983789361751,0.9068681063674539,0.9890626496236479,1910,2275,1884,2102,2208,2072
ENSG00000083168,KAT6A,7994,lysine acetyltransferase 6A,4990.4744685590595,-0.013702090568924012,0.11573352841203129,-0.1183934401459032,0.9057559232293226,0.9890626496236479,5461,5267,3900,5208,5250,4982
ENSG00000090621,PABPC4,8761,poly(A) binding protein cytoplasmic 4,13704.883518176188,-0.008296479819664637,0.0693743964718378,-0.11958993867474657,0.9048079902950894,0.9890626496236479,12072,14458,13688,14866,13617,13862
ENSG00000107815,TWNK,56652,twinkle mtDNA helicase,4671.9483157435225,0.007415531453218915,0.06277731746073106,0.1181243760193725,0.9059691093946267,0.9890626496236479,4403,5021,4370,5099,4598,4664
ENSG00000108107,RPL28,6158,ribosomal protein L28,35242.66312585002,-0.01338032492601752,0.1136904389082098,-0.11769085469729242,0.9063126133126047,0.9890626496236479,27021,38255,38047,37642,35136,36258
ENSG00000108813,DLX4,1748,distal-less homeobox 4,224.7062182494488,0.023511233952489653,0.2007879383582334,0.11709485213470526,0.9067848890755175,0.9890626496236479,205,222,238,228,236,222
ENSG00000110025,SNX15,29907,sorting nexin 15,820.6604021249129,-0.015298551273517294,0.12841182113121935,-0.11913662728826394,0.9051671129972976,0.9890626496236479,701,860,841,934,789,821
ENSG00000110719,TCIRG1,10312,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",756.9802777339074,-0.01854306544607565,0.15898832034172888,-0.11663162052545278,0.9071519791657894,0.9890626496236479,618,807,789,729,742,869
ENSG00000111554,MDM1,56890,Mdm1 nuclear protein,99.12848599679349,0.037724441204406704,0.3239593010821456,0.11644808801103385,0.9072974258691014,0.9890626496236479,114,109,73,103,87,111
ENSG00000112183,RBM24,221662,RNA binding motif protein 24,390.181599248733,0.022515318515071173,0.18995241458987489,0.11853136251878588,0.905646646552255,0.9890626496236479,369,369,415,479,391,327
ENSG00000118518,RNF146,81847,ring finger protein 146,730.5797691113928,-0.018608490368070395,0.1595124307603766,-0.11665855933212199,0.907130630836505,0.9890626496236479,813,740,582,847,688,733
ENSG00000127838,PNKD,25953,PNKD metallo-beta-lactamase domain containing,2924.591271362904,0.009743562975232146,0.08200908959905227,0.11881076869489776,0.9054252769341197,0.9890626496236479,2693,3138,2809,2897,3053,3016
ENSG00000128463,EMC4,51234,ER membrane protein complex subunit 4,968.3369182188779,0.01665774110767281,0.1411451731411611,0.11801849639599923,0.9060530022988024,0.9890626496236479,785,1142,950,1107,905,958
ENSG00000134198,TSPAN2,10100,tetraspanin 2,46.71986611617734,-0.053372612135851615,0.44945635251292493,-0.11874926639137176,0.9054740037216457,0.9890626496236479,44,38,52,62,37,48
ENSG00000137944,KYAT3,56267,kynurenine aminotransferase 3,808.4369969469989,-0.014206624129341467,0.1185426246371049,-0.11984401537280176,0.904606713963146,0.9890626496236479,809,815,741,931,785,790
ENSG00000140553,UNC45A,55898,unc-45 myosin chaperone A,1630.143221455889,0.013184214620285323,0.11158345808509439,0.11815563746223873,0.9059443398317119,0.9890626496236479,1399,1812,1616,1751,1518,1728
ENSG00000143226,FCGR2A,2212,Fc gamma receptor IIa,146.73002505042228,0.03272659274404502,0.28096168976333047,0.11648062328929056,0.9072716419331701,0.9890626496236479,125,141,169,125,160,160
ENSG00000143933,CALM2,805,calmodulin 2,1182.9937372395364,0.01790438856290584,0.1497055049473581,0.11959739602896817,0.9048020825866457,0.9890626496236479,1311,1203,986,1425,1195,1014
ENSG00000153823,PID1,55022,phosphotyrosine interaction domain containing 1,2531.873761041583,-0.00901633994298568,0.07645312411627911,-0.11793291702864289,0.9061208112175947,0.9890626496236479,2327,2781,2332,2765,2526,2536
ENSG00000156735,BAG4,9530,BAG cochaperone 4,810.0889792516698,-0.01820046882352269,0.15567145880516586,-0.11691590072591211,0.9069266976139236,0.9890626496236479,622,978,781,846,868,797
ENSG00000158526,TSR2,90121,TSR2 ribosome maturation factor,3723.442505545748,-0.009447390085579151,0.08044974013374316,-0.11743220139522387,0.906517567576457,0.9890626496236479,3446,3724,3733,3893,3706,3899
ENSG00000167635,ZNF146,7705,zinc finger protein 146,8439.866916108323,0.008187870351980365,0.06857593363135192,0.11939859828954613,0.9049595717549314,0.9890626496236479,8615,8738,7544,8967,8617,8342
ENSG00000170464,DNAJC18,202052,DnaJ heat shock protein family (Hsp40) member C18,251.94142112898788,0.02746995888213828,0.23515284251037818,0.1168174647130873,0.9070047036693453,0.9890626496236479,282,279,189,283,215,271
ENSG00000176597,B3GNT5,84002,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",732.1835094065732,-0.016178117069408294,0.13852486745093656,-0.11678854033293583,0.9070276250933659,0.9890626496236479,745,711,682,870,751,653
ENSG00000176953,NFATC2IP,84901,nuclear factor of activated T cells 2 interacting protein,1175.7734213311603,0.017050189786800715,0.14601306906561956,0.1167716691109219,0.9070409949033907,0.9890626496236479,1346,1178,952,1309,1113,1181
ENSG00000181007,ZFP82,284406,ZFP82 zinc finger protein,554.810409146091,0.01776606773424691,0.15106576439879768,0.11760485775815072,0.9063807557268495,0.9890626496236479,551,636,461,631,564,507
ENSG00000182768,NGRN,51335,"neugrin, neurite outgrowth associated",4338.828744239586,-0.012642767287276112,0.10650549992963379,-0.11870529968526465,0.9055088376976175,0.9890626496236479,3494,4711,4520,4716,4262,4447
ENSG00000182809,CRIP2,1397,cysteine rich protein 2,420.9850800461011,-0.019541449573237585,0.16552481527095614,-0.11805752231923156,0.9060220802870407,0.9890626496236479,403,475,356,455,389,461
ENSG00000196943,NOP9,161424,NOP9 nucleolar protein,3322.910296355887,0.009037638922573189,0.07542657068609106,0.11982036092010429,0.9046254524614914,0.9890626496236479,2976,3624,3220,3466,3454,3282
ENSG00000198160,MIER1,57708,MIER1 transcriptional regulator,2301.685750763202,0.010268172932028427,0.08556115785319905,0.12000974729264384,0.9044754265438787,0.9890626496236479,2276,2381,2137,2500,2453,2119
ENSG00000198363,ASPH,444,aspartate beta-hydroxylase,5345.276435051997,-0.010059320103714724,0.08424328757094592,-0.11940797176562247,0.904952145927761,0.9890626496236479,5591,5448,4626,5756,5419,5350
ENSG00000249471,ZNF324B,388569,zinc finger protein 324B,237.93022940131445,0.023941400013297212,0.20240915202478468,0.11828220104575916,0.9058440598983594,0.9890626496236479,213,265,229,224,239,262
ENSG00000168291,PDHB,5162,pyruvate dehydrogenase E1 subunit beta,376.2875458421922,-0.029563440905460182,0.254355246639248,-0.11622894080651697,0.9074711007396428,0.9891596002366093,453,344,295,399,294,475
ENSG00000198001,IRAK4,51135,interleukin 1 receptor associated kinase 4,214.87439006754192,0.0431600465045729,0.371683708331939,0.11612036131007394,0.907557151982235,0.9891610303537468,276,234,133,324,131,202
ENSG00000143633,C1orf131,128061,chromosome 1 open reading frame 131,549.0073605070451,0.01792949373792073,0.15494964462059035,0.11571174481763337,0.9078809977638065,0.989358879039991,590,508,521,549,593,537
ENSG00000155868,MED7,9443,mediator complex subunit 7,200.3447764549255,0.02827180526362145,0.24452564036204652,0.11561898057709613,0.9079545194663569,0.989358879039991,224,187,182,174,228,207
ENSG00000162702,ZNF281,23528,zinc finger protein 281,1806.1615729515577,-0.01004404743967161,0.08690840481646257,-0.11557049586726534,0.9079929470706265,0.989358879039991,1822,1834,1636,1910,1867,1805
ENSG00000137413,TAF8,129685,TATA-box binding protein associated factor 8,867.9556109952847,0.01360787351727704,0.11786522001835148,0.1154528326096393,0.9080862045226998,0.9893681412538244,814,885,864,915,820,924
ENSG00000119979,DENND10,404636,DENN domain containing 10,2477.26214600593,0.012715481525218739,0.11030252816816853,0.1152782419078606,0.908224583817795,0.9894265578072908,2079,2721,2531,2853,2317,2439
ENSG00000101109,STK4,6789,serine/threonine kinase 4,4081.7769388419997,-0.010899079652094204,0.09491948001872742,-0.11482447701929928,0.9085842475179216,0.9894490084221195,4309,4226,3431,4466,4223,3941
ENSG00000144713,RPL32,6161,ribosomal protein L32,13917.941643338232,-0.012135583914075128,0.10556319341253431,-0.11496037133558504,0.9084765328239057,0.9894490084221195,10974,15160,14695,14870,13954,14221
ENSG00000172663,TMEM134,80194,transmembrane protein 134,1028.828505632032,0.016046191480777936,0.13951979407567172,0.11501014309177464,0.9084370823712684,0.9894490084221195,850,1183,1020,1103,932,1115
ENSG00000263513,FAM72C,554282,family with sequence similarity 72 member C,277.4917207071538,0.024284949454247532,0.21139007633304277,0.11488216417494858,0.908538522410316,0.9894490084221195,232,334,261,253,281,311
ENSG00000152270,PDE3B,5140,phosphodiesterase 3B,326.99783653535167,-0.01863013970832607,0.16282321261618368,-0.11441943325514718,0.9089053096509425,0.9895713490717847,302,361,295,368,328,319
ENSG00000214530,STARD10,10809,StAR related lipid transfer domain containing 10,1824.8420580319203,0.015204474177697162,0.13274298837332482,0.11454069524889915,0.9088091885132793,0.9895713490717847,1448,1988,1966,1830,1804,1949
ENSG00000099385,BCL7C,9274,BAF chromatin remodeling complex subunit BCL7C,456.84278206904355,-0.0182315950642159,0.15983675302441228,-0.11406384776492139,0.9091871804383108,0.9896516401762803,380,514,445,455,471,488
ENSG00000108671,PSMD11,5717,"proteasome 26S subunit, non-ATPase 11",4116.167279108435,-0.010208487525106119,0.09001139573427962,-0.11341327886129372,0.9097029126267016,0.9896516401762803,3462,4597,4037,4416,4124,4184
ENSG00000123106,CCDC91,55297,coiled-coil domain containing 91,1911.9109845014398,-0.011419552740292,0.10056814264765389,-0.1135503991587181,0.9095942086685918,0.9896516401762803,1682,2048,1878,2043,2112,1762
ENSG00000134013,LOXL2,4017,lysyl oxidase like 2,2856.211966190859,0.008713642207934297,0.0768225112241528,0.11342563617205409,0.9096931161332261,0.9896516401762803,2576,3004,2849,3043,2920,2810
ENSG00000162885,B3GALNT2,148789,"beta-1,3-N-acetylgalactosaminyltransferase 2",2636.6961587784135,0.010098387426103935,0.0888378689361524,0.1136721034287937,0.9094977273910112,0.9896516401762803,2725,2775,2288,2863,2657,2578
ENSG00000163626,COX18,285521,cytochrome c oxidase assembly factor COX18,568.1438593179905,0.016214042048594824,0.14269337467014925,0.11362855553788176,0.9095322499060703,0.9896516401762803,490,632,562,610,534,596
ENSG00000175193,PARL,55486,presenilin associated rhomboid like,1537.848321950189,0.0117346070539057,0.10322786923900762,0.11367673420378459,0.9094940563622127,0.9896516401762803,1349,1770,1439,1682,1589,1452
ENSG00000180979,LRRC57,255252,leucine rich repeat containing 57,511.3477832728343,0.025447823685645406,0.22423765045012903,0.11348595400710845,0.9096452982177261,0.9896516401762803,665,477,371,544,499,518
ENSG00000154429,CCSAP,126731,"centriole, cilia and spindle associated protein",1013.5061043113889,-0.0125129398934782,0.110460402818988,-0.11327986838852304,0.9098086771940003,0.9896671826968976,982,1090,901,1167,972,1001
ENSG00000196510,ANAPC7,51434,anaphase promoting complex subunit 7,2181.047522829551,0.00843315323127559,0.07471323886535938,0.11287361328924533,0.910130756160012,0.9897481196809969,2099,2242,2091,2363,2177,2161
ENSG00000275882,IKBKGP1,246210,inhibitor of nuclear factor kappa B kinase subunit gamma pseudogene 1,244.17688923076315,0.03369149168120963,0.29842497969410114,0.11289769279952672,0.910111665516528,0.9897481196809969,201,183,335,278,259,208
ENSG00000133101,CCNA1,8900,cyclin A1,32.598013386314136,-0.05921774697279338,0.5260680797973742,-0.11256669858319915,0.9103740878775556,0.9898283092208183,22,35,37,27,38,37
ENSG00000265681,RPL17,6139,ribosomal protein L17,15817.327745619072,0.009051782692429827,0.08040403317102522,0.11257871446791763,0.9103645611446082,0.9898283092208183,13653,16587,16433,16710,15948,15904
ENSG00000109606,DHX15,1665,DEAH-box helicase 15,7247.694037228196,0.008475596048597739,0.0754318247579544,0.11236101043285412,0.910537168676142,0.9898366287431584,7485,7494,6403,7670,7533,7060
ENSG00000140092,FBLN5,10516,fibulin 5,557.7404921744301,-0.024114085538431657,0.21464670236351138,-0.11234314467870858,0.9105513337997116,0.9898366287431584,401,773,472,593,553,586
ENSG00000131697,NPHP4,261734,nephrocystin 4,154.97544740035073,0.03383949020179897,0.30160575119520266,0.11219776170613428,0.9106666038651063,0.9898697520176354,200,146,114,159,178,135
ENSG00000143228,NUF2,83540,NUF2 component of NDC80 kinetochore complex,516.4276681030725,0.024313850295444337,0.21695173321491176,0.11207032059688182,0.910767649878856,0.9898848672511865,619,392,507,581,537,462
ENSG00000162971,TYW5,129450,tRNA-yW synthesizing protein 5,445.136727756565,-0.0179495402479725,0.16037069017669026,-0.11192531645400033,0.910882623095722,0.9898848672511865,406,458,437,444,520,415
ENSG00000188227,ZNF793,390927,zinc finger protein 793,54.58193762176153,0.04459069000090864,0.39863169710320595,0.1118593687480002,0.910934913390923,0.9898848672511865,54,47,61,51,54,60
ENSG00000015479,MATR3,9782,matrin 3,6617.390781762158,-0.00853909478807306,0.07667410518940343,-0.11136869177644067,0.9113239859306934,0.9899728326422809,5978,7271,6200,7308,7060,6103
ENSG00000072840,EVC,2121,EvC ciliary complex subunit 1,57.843908524482075,-0.05373399690758667,0.486710130770237,-0.1104024623908087,0.9120902003632287,0.9899728326422809,48,40,77,40,69,71
ENSG00000109466,KLHL2,11275,kelch like family member 2,382.36693572890465,0.022235223944650953,0.2015174411147865,0.11033895538592875,0.9121405639290548,0.9899728326422809,377,367,386,323,394,446
ENSG00000112679,DUSP22,56940,dual specificity phosphatase 22,895.9729638557949,-0.014686864431433437,0.132238089739298,-0.11106379758198257,0.9115657564309141,0.9899728326422809,892,913,816,836,951,979
ENSG00000138303,ASCC1,51008,activating signal cointegrator 1 complex subunit 1,793.685395277825,0.02364026597077738,0.2144047502828144,0.11025999162609162,0.9122031858048807,0.9899728326422809,515,1040,818,775,781,864
ENSG00000142230,SAE1,10055,SUMO1 activating enzyme subunit 1,5202.772203350875,0.009100839211882754,0.08184304335070977,0.11119869006928648,0.9114587903652602,0.9899728326422809,4658,5501,5200,5931,5239,4835
ENSG00000142856,ITGB3BP,23421,integrin subunit beta 3 binding protein,131.8486791976854,-0.04626076684403069,0.4164739907802098,-0.11107720498311831,0.9115551246555036,0.9899728326422809,60,213,116,149,123,141
ENSG00000158186,MRAS,22808,muscle RAS oncogene homolog,2500.0981913809364,-0.010647203160621269,0.09646671172738543,-0.11037178493976478,0.9121145287507634,0.9899728326422809,2222,2468,2624,2692,2566,2473
ENSG00000159231,CBR3,874,carbonyl reductase 3,41.56431292629271,0.05273238482347694,0.47355635417834285,0.11135398006636767,0.9113356516171822,0.9899728326422809,27,50,48,49,37,40
ENSG00000159259,CHAF1B,8208,chromatin assembly factor 1 subunit B,112.2448786206476,-0.035771634877317146,0.32308645191379576,-0.11071846146882552,0.9118396058541086,0.9899728326422809,110,103,112,125,145,81
ENSG00000160256,SLX9,85395,SLX9 ribosome biogenesis factor,649.9569250849546,-0.015185043133500253,0.1371365691231319,-0.1107293498050541,0.911830971310114,0.9899728326422809,563,695,646,754,670,593
ENSG00000168061,SAC3D1,29901,SAC3 domain containing 1,384.1787751909465,-0.021351758530417028,0.19326684905950753,-0.11047812200758107,0.9120301997566322,0.9899728326422809,339,423,362,333,408,446
ENSG00000234719,NPIPB2,729978,nuclear pore complex interacting protein family member B2,30.866095743094075,-0.07952675488584864,0.7203542429185278,-0.11039950922430136,0.9120925423332054,0.9899728326422809,57,16,14,25,32,40
ENSG00000114956,DGUOK,1716,deoxyguanosine kinase,1739.6158346253796,0.011517723524656255,0.10459189789473103,0.11012060930616765,0.9123137236946327,0.9900007526901039,1481,1931,1736,1881,1678,1779
ENSG00000128335,APOL2,23780,apolipoprotein L2,353.41780031111654,-0.10505942898442762,0.9552485448937222,-0.1099812499542893,0.912424245065679,0.9900286496236912,418,550,55,342,161,616
ENSG00000049449,RCN1,5954,reticulocalbin 1,12552.233034687504,-0.006533580036085293,0.06061978079831057,-0.1077796710915751,0.9141704690584448,0.99004392769866,11294,13549,12048,13818,12651,12312
ENSG00000056050,HPF1,54969,histone PARylation factor 1,345.5253450949276,0.020585510566663027,0.18800405361066788,0.10949503572562835,0.9128098590136158,0.99004392769866,363,393,271,344,371,341
ENSG00000061938,TNK2,10188,tyrosine kinase non receptor 2,2851.906994519705,0.012436701092338624,0.11436059803651241,0.10874987806873748,0.9134008794435199,0.99004392769866,2458,2877,3078,3028,2659,3054
ENSG00000070761,CFAP20,29105,cilia and flagella associated protein 20,1614.6479994211472,0.014315008459113553,0.13160990986355756,0.10876846944089688,0.9133861331468341,0.99004392769866,1331,1708,1735,1836,1703,1421
ENSG00000116273,PHF13,148479,PHD finger protein 13,890.1092790647422,0.01617953471614411,0.14992310679708082,0.10791888629978115,0.9140600355165306,0.99004392769866,728,939,966,999,803,926
ENSG00000121104,FAM117A,81558,family with sequence similarity 117 member A,115.93609793594801,0.03467960137480015,0.3194772143787364,0.10855109476974435,0.9135585521589334,0.99004392769866,136,99,108,98,116,137
ENSG00000130021,PUDP,8226,pseudouridine 5'-phosphatase,820.3254662022327,-0.013132539025121725,0.12017784552045492,-0.10927587333795641,0.9129836822687386,0.99004392769866,772,895,740,957,827,760
ENSG00000130522,JUND,3727,"JunD proto-oncogene, AP-1 transcription factor subunit",2225.2200656539885,-0.0131625631875482,0.12116780738775682,-0.1086308605504913,0.9134952824143214,0.99004392769866,1831,2287,2394,2315,2166,2397
ENSG00000130695,CEP85,64793,centrosomal protein 85,1003.5724068380182,-0.011303970443446039,0.10493081019454621,-0.10772784868894078,0.9142115780039461,0.99004392769866,951,1034,955,1008,1070,1022
ENSG00000132522,GPS2,2874,G protein pathway suppressor 2,2928.469556145985,-0.01020041202825136,0.09464581245673731,-0.10777457304742329,0.9141745131529085,0.99004392769866,2576,2919,3076,3144,2977,2932
ENSG00000137274,BPHL,670,biphenyl hydrolase like,200.9987100723389,-0.04146978201877997,0.38273434028618725,-0.10835134884361616,0.9137169918466151,0.99004392769866,243,262,84,236,223,171
ENSG00000140463,BBS4,585,Bardet-Biedl syndrome 4,421.5145443469961,0.015576303629203123,0.144560373622993,0.10774946991922853,0.9141944265910703,0.99004392769866,406,443,398,446,451,395
ENSG00000145979,TBC1D7,51256,TBC1 domain family member 7,143.6721081485075,0.026873186853705253,0.2477219704656077,0.10848124130126832,0.9136139599661508,0.99004392769866,136,166,126,138,160,140
ENSG00000160062,ZBTB8A,653121,zinc finger and BTB domain containing 8A,873.3786794001124,0.020470401718584497,0.1883333961052973,0.10869236227832627,0.9134464999825384,0.99004392769866,1075,830,676,929,976,769
ENSG00000167526,RPL13,6137,ribosomal protein L13,60918.915232703905,-0.011101385787844044,0.10273976275244885,-0.10805344971053514,0.9139532936258469,0.99004392769866,48262,67805,62857,64367,59645,64238
ENSG00000170946,DNAJC24,120526,DnaJ heat shock protein family (Hsp40) member C24,421.8774541973656,0.02041947556150265,0.18975263846005827,0.10761102310469754,0.9143042525992936,0.99004392769866,481,405,361,496,435,363
ENSG00000172270,BSG,682,basigin (Ok blood group),11177.747981005065,-0.01180714589849052,0.10943093343448947,-0.1078958711940334,0.9140782923129661,0.99004392769866,8751,12238,11811,11951,11054,11558
ENSG00000173992,CCS,9973,copper chaperone for superoxide dismutase,840.3127843892074,-0.015505943112935884,0.1417569864358207,-0.10938397819253919,0.9128979410425393,0.99004392769866,858,758,832,861,816,921
ENSG00000175826,CTDNEP1,23399,CTD nuclear envelope phosphatase 1,3329.808087587504,0.010763899391789875,0.0995981587936268,0.10807327687747023,0.913937565935632,0.99004392769866,2866,3841,3160,3839,3225,3174
ENSG00000183137,CEP57L1,285753,centrosomal protein 57 like 1,344.4498423881212,0.020931197759470842,0.1933740395857817,0.10824202568404048,0.9138037090963912,0.99004392769866,286,349,384,330,355,366
ENSG00000204954,UQCC6,728568,ubiquinol-cytochrome c reductase complex assembly factor 6,283.93151661562223,0.024310403133064366,0.2250760684643766,0.10800971999789502,0.9139879818764328,0.99004392769866,223,370,256,267,316,283
ENSG00000257103,LSM14A,26065,LSM14A mRNA processing body assembly factor,669.4614035057978,-0.054908318885213206,0.5099567671787685,-0.1076724977863952,0.9142554862416173,0.99004392769866,783,853,315,980,420,713
ENSG00000116675,DNAJC6,9829,DnaJ heat shock protein family (Hsp40) member C6,831.7562936220197,-0.013365451699253758,0.12443210619990737,-0.10741160065056994,0.9144624517622508,0.9900770647901574,757,906,777,992,793,795
ENSG00000170906,NDUFA3,4696,NADH:ubiquinone oxidoreductase subunit A3,194.2237934394614,0.03453706560002624,0.3216981478267908,0.10735860878696057,0.9145044900683182,0.9900770647901574,166,135,270,191,199,200
ENSG00000138764,CCNG2,901,cyclin G2,399.21296073793764,-0.019843286584037546,0.18503542947690274,-0.10724047086622676,0.9145982094309516,0.9900867011673465,428,413,326,478,418,346
ENSG00000167785,ZNF558,148156,zinc finger protein 558,779.1038599535557,0.01834783085479843,0.1714591890241395,0.1070099010687334,0.9147811249438551,0.9901010729225425,937,715,646,819,787,778
ENSG00000185800,DMWD,1762,"DM1 locus, WD repeat containing",2084.096312247786,0.009633476012154191,0.08995713935303801,0.10708962158464694,0.9147178805943148,0.9901010729225425,2049,2138,1961,2146,2019,2226
ENSG00000152683,SLC30A6,55676,solute carrier family 30 member 6,1845.787082434328,0.010054056175749506,0.09433467355493592,0.10657858660945609,0.9151233072186757,0.9902226440082793,1705,2044,1711,1859,2017,1787
ENSG00000187446,CHP1,11261,calcineurin like EF-hand protein 1,165.29494327707403,0.03062870683783373,0.28729031847258774,0.1066123877778924,0.915096490575216,0.9902226440082793,187,126,174,191,177,137
ENSG00000189337,KAZN,23254,"kazrin, periplakin interacting protein",203.05483522213788,-0.03198806779322563,0.3002234277861106,-0.10654754037388121,0.9151479382816171,0.9902226440082793,255,207,129,182,217,231
ENSG00000020129,NCDN,23154,neurochondrin,862.5170965465177,-0.013765242609289728,0.12933777228114238,-0.10642863539792637,0.9152422743350067,0.9902329287526678,867,855,800,909,983,779
ENSG00000101843,PSMD10,5716,"proteasome 26S subunit, non-ATPase 10",886.9103115505395,0.011797170749520067,0.11141004889046888,0.10588964700229402,0.915669908380097,0.9902728979811982,785,954,883,933,921,867
ENSG00000124766,SOX4,6659,SRY-box transcription factor 4,441.14007418818846,0.019263759271775975,0.18151837073926447,0.10612567308378229,0.9154826419904416,0.9902728979811982,460,383,456,495,467,390
ENSG00000136161,RCBTB2,1102,RCC1 and BTB domain containing protein 2,38.87644668741597,0.04986383641772253,0.4694960715912545,0.10620714300914157,0.9154180037022207,0.9902728979811982,39,38,39,30,42,45
ENSG00000136450,SRSF1,6426,serine and arginine rich splicing factor 1,9857.109073396776,0.00689467335842795,0.06516325936296374,0.10580614637497113,0.9157361600654033,0.9902728979811982,9622,9885,9522,10773,10243,9303
