gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D1_1_S1_L001,HOS_D1_2_S2_L001,HOS_D1_3_S3_L001,HOS_D2_1_S4_L001,HOS_D2_2_S5_L001,HOS_D2_3_S6_L001
ENSG00000106829,TLE4,7091,"TLE family member 4, transcriptional corepressor",2423.708389664529,-0.006421399749081533,0.06166868666538263,-0.10412739586825269,0.9170682502692116,0.9917225772089138,2588,2326,2685,2249,2342,2387
ENSG00000107077,KDM4C,23081,lysine demethylase 4C,776.7358878168765,0.009226995845723085,0.08808003746445037,0.10475694733267066,0.9165686730635684,0.9917225772089138,854,750,846,685,792,752
ENSG00000108039,XPNPEP1,7511,X-prolyl aminopeptidase 1,1878.3967504943548,-0.006176858482008531,0.06098215112998535,-0.10128961290398505,0.9193205614891089,0.9917225772089138,2198,1794,1910,1671,1977,1776
ENSG00000109519,GRPEL1,80273,"GrpE like 1, mitochondrial",3346.2850320930706,0.004851582103193175,0.04896892979106707,0.09907470152795135,0.9210789584996457,0.9917225772089138,3696,3191,3654,3047,3321,3239
ENSG00000110717,NDUFS8,4728,NADH:ubiquinone oxidoreductase core subunit S8,668.8123144778884,0.011646874365427598,0.10303490852850113,0.1130381395175974,0.9100003180147671,0.9917225772089138,764,613,737,654,644,615
ENSG00000112167,SAYSD1,55776,SAYSVFN motif domain containing 1,225.40121108756585,-0.01680428999387838,0.16271641783447713,-0.10327347551967682,0.9177459265065983,0.9917225772089138,242,224,238,217,243,193
ENSG00000112210,RAB23,51715,"RAB23, member RAS oncogene family",1194.97362515274,-0.007209685894753376,0.07439195634885991,-0.09691485811911797,0.9227940092797526,0.9917225772089138,1397,1117,1240,1080,1215,1153
ENSG00000112282,MED23,9439,mediator complex subunit 23,1587.093678968299,0.006564192926920102,0.06420248979943247,0.10224203060389923,0.9185645669387069,0.9917225772089138,1756,1535,1710,1498,1572,1482
ENSG00000114098,ARMC8,25852,armadillo repeat containing 8,1982.4361588032032,0.0062747592405947615,0.05831688048976725,0.10759764904941686,0.9143148619521587,0.9917225772089138,2193,2040,2008,1745,2044,1907
ENSG00000114126,TFDP2,7029,transcription factor Dp-2,1017.4566615068494,0.008943801865925676,0.07923857299352942,0.11287181896443317,0.9101321787331835,0.9917225772089138,1092,1019,1094,966,1004,945
ENSG00000114744,COMMD2,51122,COMM domain containing 2,1852.8055576764377,-0.006628830816368078,0.060557748012346965,-0.10946296772820123,0.9128352926963987,0.9917225772089138,1958,1905,1939,1707,1933,1706
ENSG00000115041,KCNIP3,30818,potassium voltage-gated channel interacting protein 3,279.83713533406893,0.01879491762113859,0.18797313614279626,0.09998725353425388,0.9203544449364897,0.9917225772089138,312,236,340,192,306,306
ENSG00000116863,ADPRS,54936,ADP-ribosylserine hydrolase,2497.4265807065285,0.005181181164860206,0.05331942718277133,0.09717248362589985,0.9225894194971378,0.9917225772089138,2883,2348,2646,2293,2572,2312
ENSG00000117533,VAMP4,8674,vesicle associated membrane protein 4,209.18026121468517,0.01888437264532929,0.1904905531406584,0.09913548117730044,0.9210307009272687,0.9917225772089138,255,216,192,178,256,168
ENSG00000118454,ANKRD13C,81573,ankyrin repeat domain 13C,1777.9138791161786,0.0076133931013618985,0.07017742933889572,0.10848777410463208,0.9136087781253525,0.9917225772089138,1981,1791,1831,1658,1949,1506
ENSG00000119772,DNMT3A,1788,DNA methyltransferase 3 alpha,1330.668798523961,0.007088005105364403,0.07459499668682434,0.09501984610472342,0.9242990633299883,0.9917225772089138,1440,1267,1486,1262,1299,1253
ENSG00000120149,MSX2,4488,msh homeobox 2,543.0804901006334,-0.013211630542673387,0.12094146793292748,-0.10923987254727535,0.9130122358083409,0.9917225772089138,617,477,610,447,619,511
ENSG00000120616,EPC1,80314,enhancer of polycomb homolog 1,750.7433708020818,-0.013605039530868014,0.13976562213014285,-0.0973418164174855,0.9224549489588091,0.9917225772089138,683,785,870,794,808,568
ENSG00000122574,WIPF3,644150,WAS/WASL interacting protein family member 3,138.23920413748093,-0.025107615206206284,0.23344241552166214,-0.10755378430307769,0.9143496590271986,0.9917225772089138,134,165,129,130,118,151
ENSG00000124074,ENKD1,84080,enkurin domain containing 1,350.7998778000688,0.014950433953422042,0.13777762071280542,0.10851133787965399,0.9135900872931594,0.9917225772089138,392,342,375,337,384,285
ENSG00000124212,PTGIS,5740,prostaglandin I2 synthase,87.19773077519488,-0.02790648196317674,0.2662308659254806,-0.10482061073635206,0.9165181551402722,0.9917225772089138,112,73,88,73,93,88
ENSG00000124275,MTRR,4552,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,4846.77820783165,0.0044225574735833675,0.03992360949188341,0.11077549174211032,0.911794380473917,0.9917225772089138,5337,4785,5136,4229,4998,4710
ENSG00000124688,MAD2L1BP,9587,MAD2L1 binding protein,1563.6771523684756,-0.007706333270522811,0.06739428142154787,-0.11434699069376644,0.9089627335673439,0.9917225772089138,1805,1539,1563,1433,1684,1402
ENSG00000125378,BMP4,652,bone morphogenetic protein 4,376.94314014854314,0.012340789968419964,0.13027372349379113,0.09472969404308251,0.9245295315938186,0.9917225772089138,436,380,375,313,420,351
ENSG00000125841,NRSN2,80023,neurensin 2,2155.659511990839,0.005893478065647372,0.0525432965409187,0.11216422367138228,0.9106931954955226,0.9917225772089138,2396,2130,2265,1922,2257,2018
ENSG00000126500,FLRT1,23769,fibronectin leucine rich transmembrane protein 1,147.94868876724755,0.023348982273161414,0.20946171427565866,0.11147136054865553,0.9112425750088907,0.9917225772089138,171,168,129,137,148,137
ENSG00000128000,ZNF780B,163131,zinc finger protein 780B,351.8987500961242,-0.12064748564133343,1.2805394224514715,-0.09421614323311128,0.9249374613702893,0.9917225772089138,569,32,488,475,45,501
ENSG00000128463,EMC4,51234,ER membrane protein complex subunit 4,3578.655982272169,0.00418312459283191,0.04205754345350535,0.0994619335638649,0.9207715106029977,0.9917225772089138,3904,3541,3817,3276,3686,3324
ENSG00000129195,PIMREG,54478,PICALM interacting mitotic regulator,269.7702882258696,0.01661250861004733,0.17245868893503902,0.09632746666829212,0.9232604972687966,0.9917225772089138,252,303,293,259,236,273
ENSG00000129946,SHC2,25759,SHC adaptor protein 2,79.89014428646091,-0.04529024220947089,0.46363635778015866,-0.09768483737193462,0.9221825559918817,0.9917225772089138,111,64,74,114,21,92
ENSG00000130449,ZSWIM6,57688,zinc finger SWIM-type containing 6,1815.7117627587747,-0.006545994677088412,0.058441529875683386,-0.11200929700185858,0.9108160350207468,0.9917225772089138,2021,1736,1941,1683,1872,1683
ENSG00000130700,GATA5,140628,GATA binding protein 5,115.85615819244273,0.025663914131863752,0.2603891595846694,0.09855984086587426,0.9214877570590237,0.9917225772089138,121,99,148,113,139,80
ENSG00000131051,RBM39,9584,RNA binding motif protein 39,12085.436860498468,0.0025668129971673946,0.026094544657350834,0.09836588570034017,0.9216417625419104,0.9917225772089138,13378,12084,12551,11010,12191,11536
ENSG00000131779,PEX11B,8799,peroxisomal biogenesis factor 11 beta,1556.1288677322855,0.005989546534505831,0.06353674740132209,0.09426901406635743,0.9248954634690799,0.9917225772089138,1780,1526,1600,1371,1652,1453
ENSG00000132207,SLX1B,79008,"SLX1 homolog B, structure-specific endonuclease subunit",110.94120251365534,0.029046359842797388,0.2697177835722083,0.10769167482433042,0.9142402736336748,0.9917225772089138,171,89,96,97,119,101
ENSG00000134461,ANKRD16,54522,ankyrin repeat domain 16,131.6986402382134,0.023706118973274633,0.22642616126828247,0.10469690799194484,0.9166163155439693,0.9917225772089138,156,150,111,114,146,117
ENSG00000134569,LRP4,4038,LDL receptor related protein 4,349.49886751214876,-0.013370525524566974,0.13636977800683814,-0.09804610464274952,0.921895683492642,0.9917225772089138,351,373,366,340,352,317
ENSG00000135424,ITGA7,3679,integrin subunit alpha 7,161.3474061416546,-0.06564080947605197,0.6315929084601627,-0.10392898431378164,0.9172257054962345,0.9917225772089138,66,283,133,131,198,149
ENSG00000136045,PWP1,11137,"PWP1 homolog, endonuclein",4103.721506245168,-0.004285217877709933,0.04056957422405468,-0.10562639514143887,0.9158787816042155,0.9917225772089138,4490,4110,4276,3632,4317,3891
ENSG00000136243,NUP42,11097,nucleoporin 42,1001.6898434093036,-0.009865415636314054,0.09735554973168897,-0.1013338804362263,0.9192854219096853,0.9917225772089138,1126,1070,939,936,1115,848
ENSG00000136878,USP20,10868,ubiquitin specific peptidase 20,1154.08235846931,0.008354994415952033,0.07326858143304762,0.11403243044341967,0.9092120853375147,0.9917225772089138,1273,1135,1231,1015,1242,1061
ENSG00000137814,HAUS2,55142,HAUS augmin like complex subunit 2,4155.359540411366,0.0039009950216129445,0.03995594487095059,0.09763240574618742,0.9222241913598714,0.9917225772089138,4648,4079,4358,3687,4392,3879
ENSG00000137936,BCAR3,8412,"BCAR3 adaptor protein, NSP family member",222.43085701744388,0.022113974754179432,0.2113969718374893,0.1046087584035001,0.9166862646400953,0.9917225772089138,181,237,282,227,236,172
ENSG00000138660,AP1AR,55435,adaptor related protein complex 1 associated regulatory protein,376.4371643108734,0.014927010098833673,0.1429371300869145,0.10443059889167454,0.9168276410273943,0.9917225772089138,418,395,375,393,382,301
ENSG00000138709,LARP1B,55132,La ribonucleoprotein 1B,1739.4836914702018,-0.0067815377065497525,0.06857762811039622,-0.09888848438491978,0.9212268122181492,0.9917225772089138,1932,1831,1687,1517,1848,1660
ENSG00000139044,B4GALNT3,283358,"beta-1,4-N-acetyl-galactosaminyltransferase 3",139.36059386494776,-0.021845800378396257,0.21409273794834863,-0.10203896025500271,0.9187257506487349,0.9917225772089138,158,153,123,132,132,139
ENSG00000139531,SUOX,6821,sulfite oxidase,186.38499828986073,-0.017183452720852543,0.17883141272429198,-0.09608744045065852,0.9234511262182197,0.9917225772089138,217,167,200,165,205,171
ENSG00000139651,ZNF740,283337,zinc finger protein 740,2347.483429717863,0.004968490412885877,0.051907093326433305,0.09571891035469925,0.9237438215696977,0.9917225772089138,2662,2280,2456,2081,2477,2195
ENSG00000139880,CDH24,64403,cadherin 24,65.29525947688856,-0.030750607950479986,0.30224690336117077,-0.10174002647674595,0.9189630304357312,0.9917225772089138,78,52,74,60,67,63
ENSG00000140543,DET1,55070,DET1 partner of COP1 E3 ubiquitin ligase,155.02013434361012,-0.030325507515178568,0.277270455862836,-0.109371578810331,0.9129077753157179,0.9917225772089138,160,117,207,107,231,120
ENSG00000141524,TMC6,11322,transmembrane channel like 6,239.26353385189208,0.018656346104070878,0.1739083782086573,0.10727686783259388,0.914569335421434,0.9917225772089138,231,279,243,221,260,204
ENSG00000143486,EIF2D,1939,eukaryotic translation initiation factor 2D,2014.5981460286157,-0.006148573942763877,0.06310658527244328,-0.09743157415694889,0.9223836714509369,0.9917225772089138,2155,1973,2189,1710,2137,1973
ENSG00000143878,RHOB,388,ras homolog family member B,2785.684663072668,-0.005169826245197904,0.051297262614661936,-0.1007817178088612,0.9197237400143271,0.9917225772089138,3211,2724,2815,2528,2969,2545
ENSG00000143971,ETAA1,54465,ETAA1 activator of ATR kinase,689.4144773430179,0.008824945765826464,0.09396878861387632,0.09391358445716186,0.9251778026960187,0.9917225772089138,738,713,720,601,722,657
ENSG00000144355,DLX1,1745,distal-less homeobox 1,488.53708389755093,0.011313146182162606,0.11533157804043055,0.09809235574836822,0.9218589574824264,0.9917225772089138,513,507,519,413,496,492
ENSG00000145002,FAM86B2,653333,family with sequence similarity 86 member B2,140.04955352400577,-0.02174053720305027,0.21887152052407435,-0.09933013281487647,0.9208761541899132,0.9917225772089138,176,119,144,117,136,153
ENSG00000145782,ATG12,9140,autophagy related 12,2530.37102969531,-0.004910318840888636,0.05132837755534541,-0.09566479742310242,0.9237868002149561,0.9917225772089138,2705,2519,2711,2285,2668,2348
ENSG00000146083,RNF44,22838,ring finger protein 44,3305.3478765839545,0.004727762946121637,0.04465929352201941,0.1058629139260924,0.9156911190714085,0.9917225772089138,3598,3273,3533,3008,3465,3031
ENSG00000146416,AIG1,51390,androgen induced 1,763.9253596644994,0.009723427598328059,0.10049889586754643,0.09675158631735767,0.9229236719997351,0.9917225772089138,785,790,830,627,843,728
ENSG00000146457,WTAP,9589,WT1 associated protein,4992.539660104135,-0.0038801329856142054,0.03921345363413209,-0.09894902453164361,0.9211787439182357,0.9917225772089138,5549,4791,5341,4457,5093,4840
ENSG00000147118,ZNF182,7569,zinc finger protein 182,1010.7739236831654,-0.007768539421708657,0.08216803968499065,-0.09454453886804494,0.9246766039686659,0.9917225772089138,1101,1027,1039,851,1089,983
ENSG00000147475,ERLIN2,11160,ER lipid raft associated 2,1497.396302589082,0.006865273609914353,0.06400941127506167,0.10725412830955207,0.9145873748568423,0.9917225772089138,1631,1481,1605,1361,1577,1365
ENSG00000148798,INA,9118,internexin neuronal intermediate filament protein alpha,2036.7596149282647,0.006276823603203259,0.055327385736091216,0.11344876537531313,0.9096747800537032,0.9917225772089138,2224,1990,2202,1854,2117,1881
ENSG00000150990,DHX37,57647,DEAH-box helicase 37,2267.7557736775607,0.005148129859197664,0.05407484976055298,0.0952037755443413,0.9241529711603518,0.9917225772089138,2581,2182,2384,2122,2267,2121
ENSG00000151332,MBIP,51562,MAP3K12 binding inhibitory protein 1,775.9720002049744,0.008447245591279635,0.08742107533279567,0.09662710689753647,0.9230225290264232,0.9917225772089138,883,746,820,690,824,716
ENSG00000151532,VTI1A,143187,vesicle transport through interaction with t-SNAREs 1A,1438.8476140768264,0.007646087384712206,0.06762700850777562,0.11306262916883385,0.9099809025659017,0.9917225772089138,1622,1486,1425,1301,1480,1350
ENSG00000151779,NBAS,51594,NBAS subunit of NRZ tethering complex,88.90683118625627,0.1141173687596964,1.1632665465631475,0.09810079134215141,0.9218522591588195,0.9917225772089138,189,34,76,13,212,34
ENSG00000151849,CENPJ,55835,centromere protein J,1254.404974626138,-0.006972584983015205,0.06950731226859666,-0.100314409454808,0.9200947181059467,0.9917225772089138,1355,1265,1310,1168,1262,1186
ENSG00000152078,TLCD4,148534,TLC domain containing 4,135.10384602587357,0.024326294604903813,0.23556759460080212,0.10326672752306051,0.917751281995263,0.9917225772089138,152,108,170,115,163,110
ENSG00000152147,GEMIN6,79833,gem nuclear organelle associated protein 6,913.7449367970603,-0.009981219188359043,0.08973546054145129,-0.11122937496652666,0.9114344583020622,0.9917225772089138,933,895,1031,822,988,833
ENSG00000153395,LPCAT1,79888,lysophosphatidylcholine acyltransferase 1,651.6941565189204,0.0157103972715578,0.13901876180461387,0.11300918716020669,0.9100232715761263,0.9917225772089138,775,585,707,493,832,558
ENSG00000154553,PDLIM3,27295,PDZ and LIM domain 3,557.3765546770159,0.012888874483437769,0.11962989961181,0.10773957451490969,0.9142022762858185,0.9917225772089138,668,533,563,519,631,452
ENSG00000154832,CXXC1,30827,CXXC finger protein 1,771.1229906928763,-0.009667557621371052,0.08762956443406089,-0.1103230135149839,0.9121532065184501,0.9917225772089138,845,763,807,734,781,710
ENSG00000155275,TRMT44,152992,tRNA methyltransferase 44 homolog,379.6476378027328,0.014262022489447353,0.13160277777790247,0.10837174359280205,0.9137008144497963,0.9917225772089138,396,384,418,326,429,336
ENSG00000155893,PXYLP1,92370,2-phosphoxylose phosphatase 1,156.54725881259998,0.02397007361760005,0.2133543052375339,0.11234867555596513,0.910546948560027,0.9917225772089138,164,168,163,116,153,178
ENSG00000156639,ZFAND3,60685,zinc finger AN1-type containing 3,12299.168793247718,0.0028733286889054536,0.02687209729678673,0.10692610469407,0.9148476033592885,0.9917225772089138,13406,12076,13210,11276,12681,11411
ENSG00000158711,ELK4,2005,ETS transcription factor ELK4,3618.3922547065213,0.004063151875252301,0.04230036506644468,0.09605477089547508,0.923477072736459,0.9917225772089138,4087,3622,3683,3269,3734,3400
ENSG00000159164,SV2A,9900,synaptic vesicle glycoprotein 2A,3907.987890459416,0.005212696030022528,0.04710830116199228,0.11065344963507649,0.9118911610123227,0.9917225772089138,4470,3795,4055,3428,4251,3574
ENSG00000159685,CHCHD6,84303,coiled-coil-helix-coiled-coil-helix domain containing 6,335.14112064645946,0.014837611276937467,0.1357694685496474,0.10928533075543222,0.9129761812647701,0.9917225772089138,349,324,385,310,337,312
ENSG00000159899,NPR2,4882,natriuretic peptide receptor 2,567.5667161282505,0.011537606341742284,0.11615221390906429,0.09933178157736271,0.9208748451416899,0.9917225772089138,568,617,600,479,572,576
ENSG00000160094,ZNF362,149076,zinc finger protein 362,1179.8122579862297,0.006929339395256235,0.07085309088319666,0.09779868893340798,0.9220921484738249,0.9917225772089138,1298,1156,1264,1049,1241,1101
ENSG00000160208,RRP1B,23076,ribosomal RNA processing 1B,6117.800518272931,-0.004114725653120642,0.0379519627982974,-0.10841931087962695,0.9136630835596778,0.9917225772089138,7026,5956,6239,5741,6285,5604
ENSG00000162390,ACOT11,26027,acyl-CoA thioesterase 11,92.96239747926063,-0.031136224906395484,0.29242039702916184,-0.10647760971096144,0.9152034192696592,0.9917225772089138,91,97,100,116,91,62
ENSG00000162396,PARS2,25973,"prolyl-tRNA synthetase 2, mitochondrial",449.4347054080723,-0.013426759109073429,0.11744547259800932,-0.11432334352325652,0.9089814783573924,0.9917225772089138,518,438,452,382,493,428
ENSG00000162869,PPP1R21,129285,protein phosphatase 1 regulatory subunit 21,363.82421672266986,0.0212768774628562,0.19672533981576282,0.10815524569830413,0.913872545394229,0.9917225772089138,426,327,403,227,502,325
ENSG00000164114,MAP9,79884,microtubule associated protein 9,256.3178617487468,-0.014703673667736788,0.15389614766073903,-0.09554283126144744,0.923883671413383,0.9917225772089138,277,240,285,219,264,259
ENSG00000164484,TMEM200A,114801,transmembrane protein 200A,563.1075834550371,0.011240711086365237,0.11142986238994439,0.10087700770040273,0.9196480951839417,0.9917225772089138,595,537,645,478,620,521
ENSG00000164494,PDSS2,57107,decaprenyl diphosphate synthase subunit 2,455.485332428963,-0.012186701598225208,0.11597106780989926,-0.10508398196524112,0.9163091694659181,0.9917225772089138,492,453,480,390,466,461
ENSG00000164904,ALDH7A1,501,aldehyde dehydrogenase 7 family member A1,1465.4517951501,0.007415936993261784,0.07101376421089078,0.10442957186776566,0.9168284560177796,0.9917225772089138,1562,1548,1500,1272,1510,1427
ENSG00000164989,CCDC171,203238,coiled-coil domain containing 171,105.39913636149396,0.02981206916389065,0.2656893428447429,0.11220649215618524,0.9106596816839951,0.9917225772089138,148,94,95,105,118,78
ENSG00000165115,KIF27,55582,kinesin family member 27,604.8099978605331,-0.011452403015186095,0.11004151925083647,-0.10407347238709666,0.9171110424854757,0.9917225772089138,599,638,651,556,659,535
ENSG00000165671,NSD1,64324,nuclear receptor binding SET domain protein 1,11765.00495323352,0.003561616721355031,0.03467707957337228,0.10270809321814728,0.9181946501593505,0.9917225772089138,12878,11912,12211,11270,11897,10621
ENSG00000165802,NSMF,26012,NMDA receptor synaptonuclear signaling and neuronal migration factor,297.0234345284697,-0.01863445939638775,0.19340064200720244,-0.09635159016532005,0.9232413386182196,0.9917225772089138,264,358,298,315,239,299
ENSG00000166002,SMCO4,56935,single-pass membrane protein with coiled-coil domains 4,247.2728630877932,-0.016366930755997544,0.15994383542316673,-0.10232923771457159,0.9184953487726419,0.9917225772089138,243,267,260,236,253,226
ENSG00000166233,ARIH1,25820,ariadne RBR E3 ubiquitin protein ligase 1,6423.2433293073855,-0.0032853608440926497,0.03300511655415124,-0.09954095567886827,0.9207087714232778,0.9917225772089138,7026,6441,6690,5940,6530,6030
ENSG00000166272,WBP1L,54838,WW domain binding protein 1 like,1633.288505331946,0.0059419567613439445,0.06276431568269515,0.09467093995549147,0.924576200834917,0.9917225772089138,1839,1566,1743,1535,1631,1521
ENSG00000166415,WDR72,256764,WD repeat domain 72,87.06210074039043,-0.026291873940414705,0.2645077572268375,-0.09939925473666629,0.9208212744686843,0.9917225772089138,88,101,81,76,92,85
ENSG00000166887,VPS39,23339,VPS39 subunit of HOPS complex,4743.129864319011,-0.0040155254540766554,0.040094011360600534,-0.10015274894700658,0.9202230582053108,0.9917225772089138,5279,4569,5049,4397,4978,4303
ENSG00000167112,TRUB2,26995,TruB pseudouridine synthase family member 2,1944.851145249323,0.006828887632516964,0.060749929220726064,0.1124098039308851,0.9104984821849498,0.9917225772089138,2155,1825,2153,1749,1983,1853
ENSG00000167632,TRAPPC9,83696,trafficking protein particle complex subunit 9,277.675776489552,-0.015995727317183777,0.1551803244472988,-0.10307832113481712,0.9179008105880202,0.9917225772089138,288,263,317,234,321,252
ENSG00000168438,CDC40,51362,cell division cycle 40,1337.7185320602382,0.007225918027739526,0.07341026303393984,0.09843198660654247,0.9215892763602657,0.9917225772089138,1476,1326,1412,1312,1311,1210
ENSG00000168569,TMEM223,79064,transmembrane protein 223,700.2574044432063,0.0103978607377753,0.10185006110703843,0.10208988217344081,0.9186853319093848,0.9917225772089138,826,673,713,675,649,678
ENSG00000169230,PRELID1,27166,PRELI domain containing 1,8383.4468929383,0.0033437428294209944,0.02973002468864303,0.11247023386086577,0.9104505699077778,0.9917225772089138,9395,8171,8830,7453,8675,7987
ENSG00000169372,CRADD,8738,CASP2 and RIPK1 domain containing adaptor with death domain,103.17360088993296,0.027308171752924524,0.2454579859093765,0.11125395513921778,0.9114149671343895,0.9917225772089138,127,105,96,80,110,105
ENSG00000170248,PDCD6IP,10015,programmed cell death 6 interacting protein,4647.893671776107,-0.0037653744048621084,0.03646752749794671,-0.1032528022382136,0.917762333687935,0.9917225772089138,5113,4592,4884,4263,4769,4362
ENSG00000170322,NFRKB,4798,nuclear factor related to kappaB binding protein,1550.7431307656693,0.007442793218741415,0.07120760591232106,0.10452244705299926,0.9167547556693987,0.9917225772089138,1761,1598,1528,1371,1698,1393
ENSG00000172273,HINFP,25988,histone H4 transcription factor,2213.0641858339304,-0.0062598512855379625,0.05793991209977696,-0.1080404001089615,0.9139636451024955,0.9917225772089138,2598,2092,2265,1989,2341,2061
ENSG00000174233,ADCY6,112,adenylate cyclase 6,1074.4122611237167,-0.008055562399871707,0.07443979690403234,-0.10821580303687454,0.9138245095611662,0.9917225772089138,1159,1086,1120,996,1114,991
ENSG00000175221,MED16,10025,mediator complex subunit 16,1018.8550606016679,-0.011243367200308208,0.11768864689742362,-0.09553484976429229,0.9238900107290244,0.9917225772089138,1264,799,1147,878,1161,917
ENSG00000175505,CLCF1,23529,cardiotrophin like cytokine factor 1,274.7680881951653,-0.01644877695084141,0.14483387674588521,-0.11356995559610143,0.9095787051779611,0.9917225772089138,310,255,295,247,288,261
ENSG00000175573,C11orf68,83638,chromosome 11 open reading frame 68,3008.3546703809448,-0.005160814353761491,0.049262819566988796,-0.10476083990165623,0.9165655842385004,0.9917225772089138,3316,2898,3230,2713,3233,2741
ENSG00000176871,WSB2,55884,WD repeat and SOCS box containing 2,1588.5912303964456,0.00704057092161376,0.07187000634741102,0.09796257548079906,0.9219620108231782,0.9917225772089138,1797,1446,1772,1377,1675,1516
ENSG00000177576,C18orf32,497661,chromosome 18 open reading frame 32,336.04444042138834,-0.014234328676968262,0.14078030023533256,-0.10111023099946323,0.919462956507023,0.9917225772089138,334,368,345,317,330,323
ENSG00000177873,ZNF619,285267,zinc finger protein 619,519.5226951299092,0.010907724712888874,0.10594156819644783,0.10295981925303051,0.9179948610081541,0.9917225772089138,573,519,547,449,540,502
ENSG00000177981,ASB8,140461,ankyrin repeat and SOCS box containing 8,663.8588179387839,-0.010394012264379677,0.0934833379753458,-0.11118572025231782,0.9114690750069095,0.9917225772089138,746,639,696,593,706,621
ENSG00000179476,C14orf28,122525,chromosome 14 open reading frame 28,116.5368385130302,-0.025572990301767264,0.2276172675596084,-0.11235083601497944,0.9105452356081618,0.9917225772089138,111,117,134,107,117,114
ENSG00000181754,AMIGO1,57463,adhesion molecule with Ig like domain 1,376.6475782876918,0.014117251328992749,0.13533715668526775,0.10431171804372255,0.9169219789909309,0.9917225772089138,387,368,433,375,364,337
ENSG00000181896,ZNF101,94039,zinc finger protein 101,372.40002925778083,-0.01245845617201618,0.1320259438980051,-0.09436369704458085,0.9248202526493984,0.9917225772089138,400,401,362,335,366,374
ENSG00000182901,RGS7,6000,regulator of G protein signaling 7,109.1908278097971,0.025545643331766513,0.2319696421942673,0.11012494173859542,0.9123102878105054,0.9917225772089138,134,108,105,92,114,106
ENSG00000183155,RABIF,5877,RAB interacting factor,298.861632809936,0.01570321543865265,0.1465385625023924,0.10716097640439375,0.9146612734260654,0.9917225772089138,326,280,339,256,292,307
ENSG00000183576,SETD3,84193,"SET domain containing 3, actin histidine methyltransferase",333.65369484257894,-0.04810000760542476,0.4400183099006098,-0.10931365018944203,0.9129537201913407,0.9917225772089138,409,255,374,413,406,159
ENSG00000183856,IQGAP3,128239,IQ motif containing GTPase activating protein 3,1987.8246202841324,-0.006755142671615079,0.06006268121387233,-0.11246821712073159,0.9104521688885309,0.9917225772089138,2273,2003,1959,1852,1996,1882
ENSG00000183955,KMT5A,387893,lysine methyltransferase 5A,3863.768275212884,0.004935730644607769,0.04346174589502288,0.11356494183481469,0.909582679865959,0.9917225772089138,4153,3980,4018,3494,3993,3617
ENSG00000184304,PRKD1,5587,protein kinase D1,179.78837606112018,-0.023351490094699837,0.2427359894230252,-0.09620118611255585,0.9233607888044322,0.9917225772089138,236,113,217,163,161,196
ENSG00000184924,PTRHD1,391356,peptidyl-tRNA hydrolase domain containing 1,455.2505460496689,0.012955962678490399,0.11998026749677979,0.10798411229444985,0.9140082950618356,0.9917225772089138,506,428,505,375,481,451
ENSG00000186197,EDARADD,128178,EDAR associated via death domain,393.2171786712977,0.013790098701838109,0.1224568738438539,0.11261187934147343,0.9103382666105457,0.9917225772089138,439,409,393,351,396,379
ENSG00000186635,ARAP1,116985,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",2081.0528050900975,0.007454864433903041,0.07432100561834251,0.10030629122788903,0.9201011630073284,0.9917225772089138,2462,1873,2242,2029,2154,1790
ENSG00000186638,KIF24,347240,kinesin family member 24,328.303656971718,0.01765498793225763,0.16392257787007358,0.10770321063551795,0.9142311226123712,0.9917225772089138,416,279,349,297,389,258
ENSG00000186907,RTN4RL2,349667,reticulon 4 receptor like 2,320.89096867484176,0.014180820951350903,0.13298628712880062,0.10663370831322191,0.9150795756713579,0.9917225772089138,357,314,343,288,338,294
ENSG00000187994,RINL,126432,Ras and Rab interactor like,125.83006829375668,0.022071295733768707,0.22669315383424357,0.09736198628171666,0.9224389318160406,0.9917225772089138,140,137,121,123,140,97
ENSG00000188177,ZC3H6,376940,zinc finger CCCH-type containing 6,413.0741872061674,-0.01164450350128344,0.12283811191303004,-0.09479552656693228,0.924477240154649,0.9917225772089138,428,400,464,392,423,378
ENSG00000188428,BLOC1S5,63915,biogenesis of lysosomal organelles complex 1 subunit 5,495.0317764190474,-0.012931896928616536,0.11426245455007646,-0.11317713223943589,0.9098901249954867,0.9917225772089138,506,506,534,473,519,439
ENSG00000189171,S100A13,6284,S100 calcium binding protein A13,2540.149789268581,-0.0053871913267315545,0.052932549489381725,-0.10177464298809612,0.9189355530825527,0.9917225772089138,2923,2426,2632,2230,2679,2425
ENSG00000189221,MAOA,4128,monoamine oxidase A,142.19425071997196,0.02128064858977589,0.21151307448492163,0.10061150423726146,0.9198588639898881,0.9917225772089138,181,135,136,121,162,125
ENSG00000196943,NOP9,161424,NOP9 nucleolar protein,2329.822716633703,0.005081459618357313,0.050950886347135245,0.09973250678578278,0.9205566925093669,0.9917225772089138,2605,2305,2427,2161,2362,2168
ENSG00000198176,TFDP1,7027,transcription factor Dp-1,418.4865457753323,-0.013523233218177704,0.1255323485637599,-0.10772707889957972,0.914212188653336,0.9917225772089138,482,409,420,341,462,411
